Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
24332,90.0,31,7
24333,168.0,1997,1
24334,44.0,66068,23
24335,25.0,397,8
24336,47.0,18,16
24337,3665.0,11,9
24338,50.0,3,4
24339,31.0,44,1
24340,146.0,439,8
24341,187.0,71112,20
24342,9.0,74,1
24343,36.0,10,16
24344,1246.0,73,4
24345,64.0,55367,1
24346,88.0,48,8
24347,22.0,45075,4
24348,38.0,156,2
24349,376.0,5,1
24350,8.0,29,10
24351,6779.0,41053,16
24352,14.0,3,8
24353,112.0,422,1
24354,162.0,42128,16
24355,4.0,13,4
24356,84.0,21,8
24357,295.0,2,8
24358,138.0,1,32
24359,4.0,5,15
24360,11.0,460,8
24361,26.0,50,4
24362,741.0,43,1
24363,4.0,48,1
24364,690.0,131,8
24365,33.0,24,16
24366,12.0,52,11
24367,53.0,98,16
24368,129.0,3,1
24369,130.0,118,1
24370,29.0,46014,70
24371,7.0,588,4
24372,75.0,92931,4
24373,8047.0,11,1
24374,64.0,67398,16
24375,24.0,36164,16
24376,82.0,49008,16
24377,5.0,1,32
24378,11.0,68456,1
24379,108.0,25,13
24380,1063.0,59,32
24381,25.0,45074,16
24382,2.0,766,16
24383,355.0,42884,128
24384,106.0,47814,21
24385,18.0,12,32
24386,8.0,22984,4
24387,3.0,54482,32
24388,5.0,55724,1
24389,39.0,59,4
24390,140.0,30,4
24391,5.0,117,4
24392,95.0,49482,128
24393,85.0,104,1
24394,55.0,338,3
24395,87.0,15,21
24396,34.0,28505,512
24397,40.0,2,1
24398,28.0,52805,1
24399,11.0,998,1
24400,198.0,3,8
24401,192.0,50814,19
24402,25.0,5,19
24403,267.0,19,1
24404,4.0,57307,4
24405,372.0,19,8
24406,74.0,49,5
24407,216.0,33377,5
24408,5.0,13,32
24409,6.0,71993,353
24410,41.0,97,8
24411,50120.0,195,1
24412,2018.0,3,1
24413,2006.0,17,1
24414,487.0,50401,1
24415,1048.0,122,8
24416,1759.0,20,16
24417,268.0,219,32
24418,2420.0,19,16
24419,30.0,51,5
24420,1630.0,2,1
24421,326.0,87,32
24422,141.0,129,1
24423,73.0,63621,32
24424,92.0,43,16
24425,10.0,33889,32
24426,77.0,25,1
24427,128.0,29838,12
24428,48.0,51,1
24429,36.0,12,4
24430,34.0,6,4
24431,50.0,110,16
24432,54.0,17,1
24433,270.0,1,2
24434,11.0,34249,1
24435,11.0,68726,32
24436,14.0,35,8
24437,773.0,9,1
24438,332.0,1018,8
24439,241.0,45,1
24440,15.0,63,4
24441,137.0,39328,1
24442,16.0,14,1
24443,16.0,54102,1
24444,713.0,3,16
24445,7.0,11335,8
24446,356.0,44032,2
24447,41.0,112,1
24448,371.0,26,2
24449,20.0,20,16
24450,21.0,76828,4
24451,4.0,70955,16
24452,144.0,52,32
24453,443.0,35,2
24454,13284.0,102,8
24455,91.0,55992,256
24456,20.0,52655,4
24457,447.0,57845,7
24458,42.0,1865,11
24459,13.0,3,29
24460,4.0,121,4
24461,25.0,6,1
24462,29.0,2,4
24463,27.0,76,16
24464,18.0,50,8
24465,4646.0,1533,3
24466,53.0,48637,32
24467,11.0,1,32
24468,63.0,149,8
24469,5.0,32,2
24470,18.0,45171,2
24471,344.0,29303,32
24472,98.0,50908,32
24473,10.0,23,32
24474,1.0,73090,32
24475,4.0,2,1
24476,5.0,36,2
24477,691.0,52802,15
24478,1445.0,5,16
24479,10.0,4,1
24480,16.0,44188,148
24481,131.0,9043,2
24482,8.0,1656,1
24483,6.0,64257,8
24484,58.0,14,16
24485,2.0,2640,2
24486,11.0,23681,16
24487,56.0,1657,8
24488,3.0,26,16
24489,7.0,41,4
24490,11.0,199,16
24491,557.0,50703,1
24492,127.0,37745,512
24493,3.0,15,1
24494,59.0,40384,31
24495,238.0,535,1
24496,24.0,41919,8
24497,10.0,44,1
24498,73.0,31,5
24499,114.0,511,8
24500,25.0,3,18
24501,401.0,4417,1
24502,32.0,8,2
24503,47.0,43248,2
24504,69.0,29,16
24505,21.0,12,10
24506,9.0,42658,16
24507,368.0,141,1
24508,13.0,121,16
24509,45.0,2,2
24510,9.0,4,43
24511,53.0,46,8
24512,6.0,66541,32
24513,141.0,21,1
24514,41.0,13,1
24515,654.0,6,4
24516,5.0,4,2
24517,10.0,100,1
24518,33.0,3,4
24519,4.0,229,8
24520,18.0,11,1
24521,48.0,2,16
24522,42.0,39581,256
24523,16.0,3,32
24524,278.0,41,1
24525,165.0,7,4
24526,14.0,17,6
24527,41.0,71341,8
24528,21.0,1,8
24529,43.0,6,4
24530,24.0,1,8
24531,55.0,7,8
24532,14.0,42851,20
24533,372.0,42591,4
24534,5.0,1,2
24535,156.0,9,16
24536,19.0,15,8
24537,11.0,12,4
24538,50.0,39708,2
24539,1087.0,49039,512
24540,35.0,2,8
24541,2724.0,22,2
24542,36.0,53,1
24543,14.0,76,2
24544,83.0,5,1
24545,2707.0,1,1
24546,104.0,64807,32
24547,6.0,19,3
24548,5.0,62,8
24549,16.0,121,1
24550,29.0,18,1
24551,56.0,41483,2
24552,5.0,54,4
24553,39.0,3004,2
24554,12.0,40,1
24555,47.0,19,3
24556,4422.0,4,4
24557,31.0,11,32
24558,1234.0,14,16
24559,252.0,3,16
24560,328.0,10,2
24561,3918.0,19,9
24562,35.0,34,16
24563,1194.0,11,16
24564,66.0,18,16
24565,7732.0,601,7
24566,36.0,5,2
24567,64.0,58375,32
24568,23.0,36210,512
24569,49.0,7710,8
24570,1529.0,10,1
24571,9.0,24,64
24572,1033.0,1946,2
24573,139.0,9,4
24574,2141.0,11,32
24575,356.0,3,32
24576,227.0,1,32
24577,265.0,38112,287
24578,4978.0,14,12
24579,81.0,25491,11
24580,30.0,77,1
24581,25.0,43895,209
24582,407.0,3,16
24583,263.0,4,20
24584,69.0,7,1
24585,72.0,3,4
24586,44.0,51102,16
24587,38.0,55857,16
24588,291.0,6,6
24589,53.0,35,16
24590,1114.0,473,16
24591,27.0,59429,512
24592,60.0,1,2
24593,154.0,10,16
24594,770.0,2,8
24595,183.0,1,1
24596,2430.0,8,13
24597,728.0,2,2
24598,392.0,470,2
24599,78.0,49,32
24600,303.0,225,8
24601,1002.0,6,10
24602,2913.0,283,1
24603,88.0,143,11
24604,56.0,62968,16
24605,14.0,48597,1
24606,310.0,1639,1
24607,53.0,47524,462
24608,2047.0,202,1
24609,101.0,2604,1
24610,1147.0,2,32
24611,566.0,39946,1
24612,51.0,24,2
24613,38.0,11,1
24614,7.0,1069,8
24615,122.0,1,8
24616,71.0,43416,16
24617,989.0,1,32
24618,42.0,5,64
24619,13.0,111,16
24620,1070.0,75527,16
24621,238.0,40862,11
24622,33.0,1047,8
24623,71.0,135,8
24624,405.0,43216,4
24625,511.0,20,8
24626,72.0,44133,4
24627,66.0,69,4
24628,511.0,50681,32
24629,16.0,40,2
24630,2018.0,73,15
24631,1140.0,41,2
24632,2815.0,3,1
24633,73.0,2,2
24634,3.0,77305,23
24635,279.0,5,8
24636,527.0,50315,1
24637,509.0,3,1
24638,160.0,219,12
24639,606.0,48785,16
24640,32.0,90,8
24641,12.0,44002,2
24642,384.0,14,7
24643,32.0,3,1
24644,17.0,336,2
24645,3370.0,3,1
24646,110.0,45,3
24647,6.0,56698,8
24648,86.0,1,32
24649,123.0,36557,3
24650,142.0,107,8
24651,19.0,100,2
24652,27.0,13,2
24653,45.0,27,4
24654,8.0,44530,4
24655,242.0,34906,1
24656,27.0,104,3
24657,34.0,50044,14
24658,22.0,5,1
24659,1.0,30038,6
24660,107.0,48178,16
24661,27.0,14,8
24662,9.0,48413,1
24663,22.0,9,3
24664,12.0,46029,16
24665,13.0,45049,8
24666,56.0,95365,16
24667,35.0,1,1
24668,30.0,17,16
24669,83.0,3,8
24670,19.0,16,1
24671,7.0,46,16
24672,24.0,630,4
24673,18.0,3,2
24674,1.0,306,8
24675,31.0,662,1
24676,597.0,3,1
24677,28.0,92923,512
24678,5.0,7,3
24679,8.0,602,3
24680,3.0,91,8
24681,11.0,188,1
24682,42.0,229,16
24683,1195.0,21,8
24684,15.0,5,16
24685,93.0,49008,7
24686,65.0,73730,2
24687,28.0,43380,32
24688,262.0,59226,16
24689,35.0,12,2
24690,5.0,9,1
24691,156.0,76,4
24692,58.0,64,64
24693,31.0,5,2
24694,5.0,11,8
24695,26.0,23,4
24696,10.0,4,4
24697,31.0,10,16
24698,719.0,55770,4
24699,371.0,9,1
24700,289.0,216,32
24701,40.0,30833,8
24702,146.0,10,2
24703,20.0,13,2
24704,4.0,1285,1
24705,227.0,61540,1
24706,8.0,36625,6
24707,8.0,6,8
24708,11.0,53402,4
24709,6.0,60851,8
24710,128.0,54227,5
24711,18.0,3,4
24712,21.0,83020,4
24713,11.0,28,4
24714,4683.0,28,4
24715,14.0,7,4
24716,1421.0,9,5
24717,9.0,15,2
24718,86.0,11,16
24719,142.0,66817,16
24720,6.0,33798,32
24721,7.0,9,4
24722,5.0,49,8
24723,56.0,12,8
24724,88.0,65189,4
24725,1465.0,16,8
24726,5.0,2,32
24727,218.0,41869,17
24728,20.0,11,2
24729,2.0,10,16
24730,17.0,29,16
24731,16.0,17,1
24732,7.0,54706,16
24733,14.0,3,8
24734,11.0,1,16
24735,131.0,42573,15
24736,29.0,69979,2
24737,215.0,90,4
24738,14.0,3,16
24739,51.0,2,16
24740,52.0,13,1
24741,257.0,33513,57
24742,11.0,28,8
24743,9.0,37252,2
24744,8.0,32067,32
24745,72.0,3,4
24746,29.0,81,4
24747,315.0,3,1
24748,1567.0,63380,4
24749,4.0,9,1
24750,2.0,46,16
24751,35.0,63,32
24752,11.0,18,2
24753,191.0,46,4
24754,135.0,63947,8
24755,860.0,42,16
24756,67.0,31883,8
24757,99.0,102,16
24758,4.0,27,8
24759,166.0,57882,16
24760,5.0,38008,128
24761,11.0,82143,8
24762,13.0,2,16
24763,239.0,62793,16
24764,25.0,86,4
24765,38.0,3,1
24766,2294.0,14,6
24767,4.0,34101,10
24768,10784.0,40441,4
24769,60.0,20,4
24770,22.0,9,3
24771,66.0,21,8
24772,67.0,37111,12
24773,15.0,4,8
24774,32.0,70897,1
24775,432.0,47,8
24776,258.0,2,1
24777,16.0,62,4
24778,6478.0,13,64
24779,114.0,69,1
24780,562.0,954,32
24781,30858.0,33796,2
24782,1580.0,5,4
24783,6.0,29,11
24784,15.0,44186,4
24785,106.0,2,1
24786,243.0,31516,4
24787,102.0,73,1
24788,63.0,3,1
24789,90.0,6,8
24790,468.0,428,16
24791,433.0,144,8
24792,13.0,15,4
24793,6.0,39470,256
24794,3030.0,45,2
24795,23.0,26,1
24796,5.0,37392,256
24797,280.0,9,32
24798,28.0,42723,8
24799,45.0,107,8
24800,36.0,67967,16
24801,22.0,1,1
24802,19.0,49305,4
24803,5.0,10,32
24804,3696.0,27,11
24805,23.0,59833,4
24806,32.0,5,16
24807,50.0,640,1
24808,36.0,41029,16
24809,12.0,7,16
24810,93.0,50606,4
24811,44.0,51746,7
24812,72.0,4,29
24813,58.0,1,64
24814,11.0,27,4
24815,943.0,61447,1
24816,89.0,124,1
24817,12.0,20,12
24818,25.0,13944,32
24819,183.0,98,4
24820,49.0,39,6
24821,77.0,1,16
24822,25.0,108,1
24823,27.0,20,32
24824,269.0,73,16
24825,342.0,60353,32
24826,176.0,21,1
24827,430.0,8,8
24828,162.0,44,4
24829,10.0,30287,1
24830,177.0,4,1
24831,32.0,40,1
24832,14.0,10,16
24833,208.0,17289,1
24834,362.0,1503,1
24835,63.0,6,8
24836,288.0,53,1
24837,19.0,67836,3
24838,992.0,43124,128
24839,151.0,35,8
24840,6.0,10,10
24841,202.0,31,2
24842,41.0,33,1
24843,9.0,63,8
24844,2.0,1,16
24845,108.0,2255,2
24846,4.0,4,32
24847,38.0,60275,64
24848,49.0,17,2
24849,10.0,82,2
24850,61.0,55449,7
24851,7.0,40862,32
24852,44.0,10,4
24853,103.0,4,1
24854,14.0,69,4
24855,325.0,35118,8
24856,61.0,60310,1
24857,26.0,20,24
24858,1597.0,11,8
24859,27.0,2,8
24860,302.0,50226,16
24861,51.0,2,1
24862,74.0,322,3
24863,16.0,1,15
24864,13.0,88391,128
24865,7.0,153519,4
24866,1343.0,3,3
24867,76.0,6,1
24868,56.0,64176,128
24869,109.0,14,5
24870,17257.0,12,16
24871,34.0,78,1
24872,98.0,44,5
24873,16.0,3,1
24874,33.0,90,4
24875,14.0,8,16
24876,6.0,40251,32
24877,9.0,29715,2
24878,21.0,9,32
24879,18.0,41852,4
24880,43.0,84015,1
24881,17.0,46983,256
24882,34.0,30,4
24883,341.0,4,32
24884,6.0,5,10
24885,327.0,505,1
24886,16.0,20,32
24887,353.0,4,4
24888,78.0,6,26
24889,148.0,4448,16
24890,123.0,5,32
24891,21.0,219,8
24892,38.0,44,32
24893,102.0,81,1
24894,57.0,2,8
24895,92.0,51,32
24896,17.0,50679,17
24897,4.0,1,1
24898,1895.0,40,8
24899,145.0,563,1
24900,232.0,41,1
24901,94.0,20,32
24902,363.0,36,5
24903,54.0,1,12
24904,110.0,70175,29
24905,86.0,9,6
24906,11.0,4,32
24907,87.0,37,32
24908,285.0,42542,32
24909,352.0,6,8
24910,259.0,3681,31
24911,3598.0,61075,1
24912,8.0,44874,16
24913,581.0,121,32
24914,432.0,40101,8
24915,144.0,220,1
24916,30.0,35355,2
24917,507.0,59780,1
24918,6.0,2,8
24919,367.0,3,8
24920,73.0,56357,32
24921,3.0,725,2
24922,8.0,1006,8
24923,77.0,126,1
24924,103.0,3,1
24925,5.0,47772,139
24926,77.0,40445,8
24927,129.0,1423,16
24928,116.0,33217,8
24929,111.0,19,3
24930,18.0,4,1
24931,69.0,9,1
24932,40.0,49,6
24933,73.0,44345,8
24934,22.0,34,8
24935,80.0,2,32
24936,83.0,87,8
24937,200.0,343,8
24938,788.0,11,4
24939,111.0,51,16
24940,68.0,19,1
24941,432.0,3,2
24942,1966.0,1453,16
24943,35.0,20,1
24944,3081.0,9,2
24945,126.0,17044,1
24946,153.0,44908,8
24947,258.0,5,1
24948,1789.0,4,4
24949,454.0,23,1
24950,390.0,1,19
24951,200.0,83305,1
24952,12.0,54987,32
24953,114.0,419,4
24954,98.0,49793,1
24955,44.0,23,6
24956,62.0,75039,2
24957,86.0,8,6
24958,47.0,21,1
24959,129.0,37529,298
24960,67.0,37737,2
24961,34307.0,10,2
24962,53.0,51024,17
24963,4942.0,8,2
24964,69.0,74433,8
24965,7.0,37338,1
24966,12.0,40304,21
24967,61.0,112,16
24968,167.0,3,32
24969,25.0,43983,4
24970,14.0,185,11
24971,3.0,11,16
24972,269.0,24,32
24973,59.0,195,2
24974,11.0,5,1
24975,216.0,20,4
24976,49.0,97,16
24977,5.0,2,16
24978,49.0,170,32
24979,16.0,54635,256
24980,50.0,35290,16
24981,3.0,9,4
24982,53.0,17,8
24983,30.0,159,1
24984,44.0,1523,16
24985,14.0,94347,4
24986,7.0,50141,23
24987,12.0,81,16
24988,218.0,7,16
24989,42.0,664,16
24990,206.0,10,1
24991,4.0,238,1
24992,35.0,902,1
24993,59.0,1,2
24994,74.0,36803,10
24995,12.0,859,2
24996,76.0,9,2
24997,143.0,18,1
24998,66.0,28,1
24999,591.0,38949,2
25000,6.0,31586,16
25001,85.0,49473,1
25002,11.0,53,8
25003,17.0,61774,11
25004,3.0,42,11
25005,705.0,10,8
25006,36.0,15,16
25007,76.0,5,1
25008,25.0,4,1
25009,2.0,428,1
25010,19.0,59379,16
25011,68.0,30,4
25012,20.0,543,1
25013,8.0,3,4
25014,2385.0,2,8
25015,144.0,53439,16
25016,144.0,1541,8
25017,5.0,11,8
25018,13.0,7,8
25019,217.0,5,15
25020,131.0,217,2
25021,104.0,27947,3
25022,383.0,16,4
25023,4.0,49392,2
25024,38.0,37077,8
25025,10.0,57807,23
25026,7.0,67763,64
25027,24.0,85,14
25028,9.0,2,1
25029,79.0,61217,30
25030,283.0,51937,128
25031,9.0,6,32
25032,16.0,3292,32
25033,40.0,60743,256
25034,132.0,38845,1
25035,40.0,58820,4
25036,35.0,37796,64
25037,323.0,241,4
25038,23.0,459,32
25039,252.0,23348,1
25040,49.0,46,2
25041,94.0,3,11
25042,171.0,14,8
25043,238.0,49,1
25044,12.0,55,6
25045,97.0,66,1
25046,355.0,59,4
25047,11.0,879,1
25048,15.0,2822,4
25049,5.0,25159,16
25050,19.0,12,5
25051,7.0,2,4
25052,27.0,38844,1
25053,56.0,2231,8
25054,40.0,50682,31
25055,2818.0,48,4
25056,11.0,28,5
25057,2563.0,30,1
25058,85.0,39267,32
25059,982.0,125,19
25060,8.0,2,16
25061,37.0,3,32
25062,85.0,62183,4
25063,43.0,40437,256
25064,7389.0,25,1
25065,168.0,208,4
25066,36.0,49483,11
25067,67.0,61880,169
25068,6.0,57,28
25069,496.0,7,32
25070,72.0,78,2
25071,240.0,40901,4
25072,2136.0,7083,32
25073,17.0,29,4
25074,139.0,42132,32
25075,8.0,49,8
25076,28.0,7262,8
25077,3.0,47201,4
25078,145.0,14,32
25079,205.0,19443,1
25080,238.0,15,32
25081,467.0,67,16
25082,391.0,8534,8
25083,54.0,76,2
25084,43.0,43179,32
25085,12.0,405,4
25086,22.0,16245,10
25087,48.0,6,1
25088,240.0,32156,1
25089,66.0,231,1
25090,186.0,8810,16
25091,6.0,350,2
25092,1021.0,12885,4
25093,42.0,38,1
25094,8.0,4,2
25095,12.0,5,1
25096,142.0,20,16
25097,5.0,288,4
25098,13.0,1731,1
25099,212.0,2134,1
25100,50.0,1061,1
25101,140.0,59408,8
25102,206.0,2,4
25103,14.0,38,1
25104,33.0,107,1
25105,7664.0,54,4
25106,19.0,6,1
25107,536.0,13,1
25108,76.0,55465,512
25109,382.0,610,1
25110,13.0,143,1
25111,448.0,3537,2
25112,264.0,95762,128
25113,575.0,8,1
25114,86.0,53,1
25115,12.0,66,1
25116,119.0,10,2
25117,203.0,44876,1
25118,15.0,11,8
25119,55.0,46418,1
25120,913.0,31464,16
25121,49.0,28571,16
25122,75.0,5213,2
25123,42.0,6,2
25124,277.0,6,16
25125,102.0,86,1
25126,87.0,62370,16
25127,60.0,34542,8
25128,30.0,4,12
25129,135.0,36874,1
25130,408.0,13,1
25131,68.0,44355,1
25132,12.0,39664,8
25133,328.0,1435,1
25134,677.0,7,2
25135,28.0,48591,128
25136,208.0,50339,16
25137,467.0,11,1
25138,87.0,130,1
25139,87.0,2493,12
25140,20.0,128,1
25141,1125.0,172,16
25142,222.0,1977,8
25143,556.0,5,5
25144,45054.0,56333,32
25145,7.0,5,1
25146,43.0,148,1
25147,28.0,13,1
25148,468.0,9,16
25149,122.0,8,2
25150,4.0,49496,2
25151,14.0,28949,8
25152,22.0,16,1
25153,385.0,41,8
25154,96.0,2,16
25155,3.0,10,1
25156,868.0,39012,8
25157,38.0,66660,2
25158,27.0,65,7
25159,2.0,76,8
25160,303.0,8187,2
25161,43.0,43920,2
25162,223.0,69144,2
25163,31.0,22,16
25164,109.0,27,1
25165,398.0,37,32
25166,39.0,2,2
25167,39.0,3,1
25168,32.0,31367,1
25169,24.0,2,1
25170,3445.0,21,16
25171,4.0,46330,440
25172,5.0,38344,1
25173,32.0,9731,4
25174,34.0,22,1
25175,37.0,16,2
25176,18.0,36988,128
25177,23.0,28630,337
25178,7.0,6,16
25179,194.0,580,4
25180,38.0,53,8
25181,22.0,15,3
25182,26.0,57679,32
25183,24.0,59239,5
25184,340.0,11,16
25185,13.0,105,2
25186,44.0,3,16
25187,4.0,406,1
25188,70.0,35771,8
25189,66.0,2597,32
25190,15.0,5405,1
25191,11.0,114,8
25192,231.0,591,1
25193,52.0,72958,128
25194,13.0,1625,1
25195,6.0,61,1
25196,56.0,11,16
25197,19.0,233,8
25198,45.0,25,1
25199,12.0,4754,8
25200,15.0,342,8
25201,540.0,30998,32
25202,20.0,8,1
25203,30.0,29,4
25204,209.0,3,8
25205,16.0,29801,32
25206,3.0,3,4
25207,80.0,41678,4
25208,352.0,67912,2
25209,3.0,36205,256
25210,59.0,34382,1
25211,19.0,31,16
25212,16.0,95,1
25213,12.0,43,16
25214,122.0,51,4
25215,680.0,10,32
25216,21.0,32975,8
25217,8.0,166,2
25218,38.0,147,32
25219,49.0,2,32
25220,60.0,1,8
25221,3.0,12,16
25222,21.0,8,11
25223,70.0,25898,2
25224,24.0,63244,4
25225,281.0,63,30
25226,20.0,4,8
25227,39.0,42012,4
25228,9978.0,437,4
25229,5.0,4,4
25230,7.0,31066,16
25231,83.0,9,2
25232,410.0,47948,1
25233,41.0,344,1
25234,23.0,10,4
25235,39.0,385,4
25236,26.0,37748,2
25237,34.0,45502,19
25238,61.0,1366,2
25239,10.0,117,5
25240,31.0,44406,16
25241,22.0,15,2
25242,1189.0,3552,8
25243,25.0,3504,13
25244,16.0,2,1
25245,212.0,4,32
25246,26.0,4,2
25247,138.0,80,2
25248,4.0,3173,32
25249,33.0,41078,128
25250,91.0,40,8
25251,7.0,39,8
25252,158.0,6,2
25253,9.0,88,8
25254,1418.0,32864,1
25255,17.0,37,8
25256,306.0,10,4
25257,775.0,34069,256
25258,416.0,82855,8
25259,29.0,67860,16
25260,32.0,15,4
25261,147.0,4921,2
25262,7.0,38212,3
25263,127.0,109,32
25264,852.0,48483,32
25265,113.0,13,8
25266,693.0,6,2
25267,116.0,58,1
25268,31.0,250,1
25269,75.0,44057,8
25270,70.0,1,6
25271,3483.0,49845,1
25272,1393.0,14,8
25273,2684.0,11314,4
25274,995.0,7,32
25275,964.0,207,8
25276,406.0,40893,16
25277,1107.0,51209,1
25278,65.0,57569,1
25279,156.0,10,8
25280,12.0,14,25
25281,192.0,46155,2
25282,59.0,40492,2
25283,68.0,40320,1
25284,63.0,34,8
25285,194.0,84243,32
25286,3401.0,44507,2
25287,44.0,52214,16
25288,73.0,38390,256
25289,81.0,17,16
25290,86.0,20,16
25291,101.0,40640,5
25292,1152.0,3,4
25293,334.0,1,16
25294,1386.0,59801,2
25295,56.0,7,1
25296,45.0,48,8
25297,35.0,60171,4
25298,291.0,6,1
25299,3708.0,4,1
25300,6321.0,20,6
25301,169.0,21,4
25302,1071.0,12,8
25303,5766.0,74925,32
25304,56.0,55006,1
25305,20.0,9,1
25306,209.0,47165,16
25307,1219.0,38173,128
25308,68.0,37862,1
25309,51.0,42,1
25310,113.0,39802,16
25311,16.0,48,8
25312,204.0,47963,4
25313,17.0,28,4
25314,29.0,11,8
25315,17.0,39069,1
25316,1022.0,2990,22
25317,15.0,28273,3
25318,5.0,4,2
25319,18.0,9,4
25320,14.0,46870,8
25321,147.0,6,4
25322,20.0,23680,8
25323,16.0,46707,1
25324,209.0,6,1
25325,18.0,645,4
25326,27.0,389,1
25327,271.0,73,32
25328,475.0,44902,4
25329,134.0,3,1
25330,238.0,8,16
25331,915.0,6,16
25332,35.0,7093,8
25333,83.0,2,2
25334,4.0,67,8
25335,20.0,3,12
25336,464.0,739,4
25337,23.0,16,16
25338,492.0,6,1
25339,19.0,1084,16
25340,294.0,15,12
25341,12.0,9,4
25342,21.0,44727,1
25343,5736.0,55881,244
25344,102.0,49054,1
25345,6.0,7,4
25346,127.0,39858,32
25347,58.0,4,1
25348,128.0,12,13
25349,62.0,1,9
25350,721.0,109,8
25351,23.0,2,3
25352,482.0,7,2
25353,32.0,2,1
25354,15.0,2,1
25355,107.0,5,8
25356,4.0,11,1
25357,2.0,3,2
25358,48.0,45,2
25359,58.0,4,128
25360,12.0,41375,128
25361,7.0,7,16
25362,8.0,34614,32
25363,4.0,15,2
25364,6.0,44050,16
25365,74.0,55917,32
25366,93.0,211,4
25367,5.0,3,1
25368,20.0,48266,2
25369,14.0,11,8
25370,24.0,73,32
25371,16.0,44286,256
25372,238.0,5626,1
25373,104.0,4,30
25374,7.0,38767,32
25375,45.0,7,8
25376,8094.0,47664,1
25377,10.0,7,16
25378,23.0,10,1
25379,16.0,45875,4
25380,11.0,3,3
25381,63.0,42751,16
25382,25.0,20,16
25383,18.0,3,8
25384,38.0,5,8
25385,375.0,9,3
25386,1449.0,54621,19
25387,14.0,7,1
25388,61.0,55,2
25389,47.0,54917,5
25390,106.0,2,8
25391,8.0,82,8
25392,371.0,21,16
25393,24.0,45598,1
25394,29.0,82,32
25395,24.0,34048,256
25396,132.0,44,8
25397,38.0,3,19
25398,49.0,14,4
25399,4.0,35443,8
25400,30.0,39695,8
25401,10.0,14,3
25402,13.0,82,1
25403,2.0,403,1
25404,105.0,31333,8
25405,527.0,22,14
25406,170.0,17,1
25407,65.0,20,8
25408,13.0,4,8
25409,53.0,143,4
25410,49.0,5,4
25411,16.0,38019,1
25412,2.0,6,8
25413,36.0,17,1
25414,8.0,108,8
25415,19.0,52354,31
25416,8.0,6,16
25417,28.0,2,8
25418,312.0,18,6
25419,20872.0,96,8
25420,23.0,52897,4
25421,58.0,113,1
25422,220.0,99,1
25423,541.0,37,4
25424,135.0,54976,2
25425,53.0,2,2
25426,166.0,17,32
25427,581.0,56916,31
25428,89.0,279,16
25429,1052.0,62915,16
25430,4986.0,7,1
25431,62.0,6,1
25432,147.0,12981,6
25433,73.0,1897,1
25434,8397.0,21,1
25435,7792.0,5,32
25436,774.0,35293,2
25437,3598.0,186,2
25438,1251.0,34,8
25439,1198.0,24778,2
25440,105.0,1550,8
25441,2091.0,55,2
25442,103.0,32157,16
25443,7.0,12,2
25444,59.0,176,9
25445,5578.0,4,4
25446,1117.0,66834,8
25447,13.0,5,2
25448,151.0,413,2
25449,8.0,45891,1
25450,13.0,57172,32
25451,9.0,49257,1
25452,12.0,48,16
25453,16.0,488,8
25454,95.0,56154,2
25455,123.0,24698,32
25456,483.0,13,1
25457,30.0,38941,18
25458,95.0,16,8
25459,18.0,37,8
25460,109.0,41825,1
25461,30.0,8,16
25462,969.0,420,14
25463,18.0,64,8
25464,168.0,36451,16
25465,24.0,1311,1
25466,18.0,54622,32
25467,33.0,51802,256
25468,297.0,4,16
25469,696.0,84554,53
25470,34.0,259,4
25471,22.0,46,6
25472,3746.0,14,4
25473,38.0,35,1
25474,156.0,47155,16
25475,44.0,1,1
25476,19.0,1,16
25477,302.0,19,32
25478,51.0,3,11
25479,3.0,49873,8
25480,550.0,6,16
25481,59.0,42678,16
25482,9.0,337,9
25483,7.0,6,2
25484,33.0,7,4
25485,26.0,28329,1
25486,58.0,40886,8
25487,16.0,156,16
25488,3.0,3171,8
25489,38.0,27,4
25490,13.0,33,2
25491,103.0,11,4
25492,960.0,5,2
25493,99.0,52324,16
25494,18.0,64496,2
25495,176.0,4,16
25496,21.0,64180,1
25497,877.0,39,4
25498,27.0,568,5
25499,123.0,4,16
25500,71.0,14,4
25501,19.0,45008,16
25502,67.0,42576,1
25503,56.0,5,32
25504,240.0,7,14
25505,445.0,29502,2
25506,35.0,50023,6
25507,28.0,33,4
25508,20.0,22,4
25509,74.0,86,1
25510,65.0,76,2
25511,25.0,6,1
25512,384.0,46620,3
25513,36.0,95467,16
25514,39.0,20405,1
25515,125.0,263,8
25516,129.0,47,1
25517,105.0,64398,16
25518,8.0,40243,13
25519,930.0,41035,16
25520,73.0,108514,4
25521,3467.0,93,4
25522,128.0,11,8
25523,131.0,28,1
25524,6.0,39884,256
25525,3.0,27,1
25526,314.0,51297,16
25527,39.0,51368,4
25528,3.0,61,1
25529,247.0,52,11
25530,35.0,26,1
25531,89.0,3,4
25532,126.0,36300,2
25533,199.0,2,1
25534,144.0,16,10
25535,382.0,538,4
25536,82.0,307,16
25537,4.0,30,1
25538,10659.0,46185,4
25539,22.0,46196,8
25540,164.0,105,2
25541,20.0,4,8
25542,4.0,481,4
25543,70.0,1,8
25544,18.0,182,16
25545,180.0,3,16
25546,7.0,43367,128
25547,3.0,55613,1
25548,16.0,730,8
25549,39.0,30,4
25550,27.0,63295,64
25551,110.0,5,1
