Job_Number,Interval,Run_Time,Number_of_Allocated_Processors
22071,12.0,8,2
22072,14.0,9,4
22073,5.0,40587,1
22074,9.0,7,1
22075,15.0,11,8
22076,80.0,7,1
22077,33.0,1,1
22078,4.0,3,1
22079,10.0,4,1
22080,16.0,8,2
22081,38.0,11,5
22082,3.0,9,4
22083,37.0,24,10
22084,27.0,5,8
22085,7.0,11,8
22086,5.0,3,1
22087,61.0,8,1
22088,25.0,7,2
22089,3.0,3,8
22090,10.0,3607,1
22091,19.0,10,4
22092,52.0,11,8
22093,80.0,7,1
22094,5.0,3,8
22095,16.0,9,2
22096,30.0,10,4
22097,34.0,3,8
22098,6.0,12,8
22099,71.0,9,8
22100,9.0,3,1
22101,17.0,9,2
22102,34.0,10,4
22103,34.0,13,8
22104,76.0,7,1
22105,24.0,9,2
22106,27.0,10,4
22107,35.0,12,8
22108,89.0,8,1
22109,48.0,10,2
22110,28.0,2,2
22111,13.0,10,4
22112,47.0,10,5
22113,14.0,12,8
22114,29.0,11,11
22115,96.0,7,1
22116,4.0,552,4
22117,14.0,9,2
22118,23.0,2,2
22119,30.0,11,4
22120,24.0,3,2
22121,70.0,12,8
22122,95.0,7,1
22123,40.0,9,2
22124,7.0,1,2
22125,38.0,10,4
22126,43.0,4,2
22127,11.0,12,8
22128,102.0,3,2
22129,81.0,3,2
22130,83.0,3,2
22131,18.0,9,1
22132,67.0,5,3
22133,33.0,8,1
22134,32.0,9,2
22135,35.0,1,2
22136,1.0,10,4
22137,69.0,2,2
22138,33.0,11,8
22139,133.0,2,2
22140,67.0,9,1
22141,33.0,8,2
22142,10.0,9,1
22143,18.0,2,3
22144,2.0,8,1
22145,33.0,9,2
22146,128.0,269,8
22147,34.0,4,3
22148,61.0,158,4
22149,185.0,27395,8
22150,80.0,8,3
22151,1.0,159,8
22152,172.0,164,8
22153,2.0,14,2
22154,117.0,3,3
22155,302.0,6,3
22156,346.0,31,3
22157,63.0,9,2
22158,38.0,3457,1
22159,8.0,11,4
22160,36.0,11,8
22161,82.0,23,8
22162,64.0,34,4
22163,56.0,60,2
22164,116.0,68,3
22165,16.0,20,8
22166,54.0,28,4
22167,37.0,49,2
22168,73.0,15,1
22169,30.0,5,3
22170,146.0,21,8
22171,32.0,29,4
22172,32.0,45,2
22173,56.0,14,1
22174,31.0,3,4
22175,75.0,8,3
22176,70.0,51,2
22177,20.0,79,1
22178,98.0,43,1
22179,66.0,28,2
22180,97.0,20,4
22181,48.0,15,8
22182,9.0,3,4
22183,56.0,25,1
22184,9.0,3,1
22185,10.0,3,4
22186,19.0,4,1
22187,11.0,18,2
22188,12.0,3,4
22189,20.0,15,4
22190,37.0,39,8
22191,8.0,3,1
22192,42.0,32,8
22193,72.0,15,4
22194,33.0,39,8
22195,91.0,19,8
22196,44.0,3,3
22197,19.0,15,4
22198,85.0,11,1
22199,27.0,11,2
22200,30.0,13,4
22201,36.0,16,8
22202,35.0,7,1
22203,15.0,7,1
22204,20.0,12,2
22205,32.0,12,4
22206,27.0,17,8
22207,132.0,10,1
22208,40.0,10,1
22209,23.0,11,2
22210,33.0,14,4
22211,28.0,19,8
22212,102.0,2,3
22213,9.0,19,8
22214,73.0,28125,16
22215,11.0,4,16
22216,11.0,4,16
22217,8.0,4,16
22218,6.0,5,16
22219,13.0,4,16
22220,239.0,2,3
22221,169.0,8,3
22222,40.0,8,3
22223,28.0,9,3
22224,20.0,8,3
22225,38.0,9,3
22226,27.0,14,3
22227,30.0,245,3
22228,156.0,3,3
22229,92.0,97,3
22230,102.0,14,3
22231,15.0,3,3
22232,4.0,14,3
22233,28.0,14,3
22234,19.0,15,3
22235,27.0,16,3
22236,37.0,16,3
22237,27.0,16,3
22238,29.0,17,3
22239,33.0,18,3
22240,29.0,18,3
22241,42.0,81,3
22242,435.0,14,3
22243,1129.0,4,3
22244,165.0,17840,8
22245,245.0,4,3
22246,971.0,6,32
22247,34.0,2,4
22248,84.0,2,4
22249,31.0,1,1
22250,6.0,18,2
22251,292.0,5,3
22252,82.0,7,3
22253,296.0,3,8
22254,27.0,3,8
22255,16.0,50,16
22256,76.0,17,8
22257,11.0,10,10
22258,9.0,3,8
22259,3.0,17,8
22260,15.0,3,8
22261,10.0,15,8
22262,29.0,11,16
22263,18.0,20,32
22264,28.0,9,32
22265,13.0,10,32
22266,13.0,10,32
22267,16.0,9,32
22268,273.0,3,8
22269,3.0,3,8
22270,3.0,3,8
22271,3.0,3,8
22272,3.0,4,8
22273,4.0,3,8
22274,4.0,3,8
22275,3.0,4,8
22276,5.0,5,8
22277,5.0,7,8
22278,7.0,12,8
22279,12.0,19,8
22280,20.0,37,8
22281,228.0,6,8
22282,6.0,0,8
22283,0.0,3,8
22284,3.0,3,8
22285,3.0,3,8
22286,3.0,3,8
22287,3.0,3,8
22288,3.0,3,8
22289,4.0,2,8
22290,3.0,3,8
22291,3.0,3,8
22292,3.0,3,8
22293,3.0,3,8
22294,104.0,9,3
22295,244.0,9,3
22296,753.0,5,3
22297,161.0,31,1
22298,55.0,25,1
22299,238.0,3,1
22300,180.0,19,1
22301,513.0,3,1
22302,12.0,6,1
22303,34.0,3,1
22304,14.0,4,1
22305,15.0,4,1
22306,24.0,26,1
22307,43.0,10,1
22308,18.0,10,2
22309,18.0,11,2
22310,20.0,9,2
22311,15.0,4,1
22312,32.0,9,1
22313,18.0,17,12
22314,38.0,60,1
22315,66.0,7,1
22316,15.0,5,1
22317,12.0,20,1
22318,21.0,6,16
22319,19.0,7389,16
22320,74.0,9,1
22321,16.0,6,1
22322,31.0,7,1
22323,224.0,10,1
22324,80.0,25,1
22325,34.0,78,1
22326,85.0,28,10
22327,36.0,23,3
22328,34.0,16,3
22329,30.0,25,3
22330,42.0,32,4
22331,57.0,60,8
22332,81.0,122,10
22333,130.0,79,8
22334,166.0,61,8
22335,70.0,40,8
22336,49.0,56,8
22337,170.0,12,8
22338,24.0,5,4
22339,14.0,7,8
22340,633.0,7,3
22341,13.0,8,3
22342,794.0,1,3
22343,119.0,8,3
22344,145.0,8,3
22345,27.0,8,3
22346,29.0,14,10
22347,72.0,58,10
22348,89.0,4,1
22349,14.0,62,1
22350,79.0,3,1
22351,22.0,7,1
22352,19.0,3,1
22353,30.0,3,1
22354,13.0,4,1
22355,14.0,4,1
22356,33.0,4,1
22357,17.0,9,1
22358,39.0,10,1
22359,41.0,14,1
22360,55.0,22,1
22361,35.0,7,2
22362,38.0,10,2
22363,36.0,12,2
22364,29.0,18,2
22365,38.0,9,3
22366,25.0,10,4
22367,31.0,11,5
22368,30.0,11,6
22369,19.0,13,7
22370,24.0,13,8
22371,97.0,15,8
22372,497.0,24037,8
22373,580.0,20062,64
22374,511.0,24771,8
22375,105.0,19446,8
22376,0.0,19446,8
22377,2091.0,8,2
22378,48.0,25,2
22379,36.0,28,4
22380,33.0,13,3
22381,20.0,12,6
22382,17.0,9,4
22383,195.0,5,2
22384,133.0,6,2
22385,14.0,6,4
22386,18.0,5,2
22387,446.0,4,2
22388,16.0,4,2
22389,9.0,4,4
22390,12.0,5,4
22391,9.0,4,2
22392,49.0,5,2
22393,85.0,5,4
22394,113.0,3,4
22395,96.0,16006,24
22396,261.0,3,4
22397,1109.0,2,2
22398,332.0,2,2
22399,135.0,2,2
22400,11.0,2,4
22401,40.0,7,8
22402,8.0,2,4
22403,1693.0,14467,8
22404,169.0,12248,8
22405,2191.0,27546,8
22406,242.0,44,17
22407,696.0,90,32
22408,245.0,61,32
22409,63.0,20,32
22410,26.0,6,32
22411,25.0,7,32
22412,70.0,18,32
22413,45.0,8645,8
22414,103.0,20,32
22415,159.0,22,32
22416,41.0,40,32
22417,185.0,18,32
22418,50.0,15,32
22419,22.0,27,32
22420,52.0,25,32
22421,41.0,21,32
22422,39.0,58,32
22423,259.0,17,32
22424,20.0,17,32
22425,25.0,12,32
22426,24.0,16,32
22427,19.0,21,32
22428,28.0,17,32
22429,108.0,17,32
22430,26.0,16,32
22431,22.0,18,32
22432,36.0,20,9
22433,146.0,18,9
22434,21.0,17,32
22435,19.0,6,32
22436,19.0,6,32
22437,22.0,7,32
22438,23.0,63,9
22439,71.0,24,5
22440,27.0,28,32
22441,120.0,16,9
22442,19.0,19,9
22443,34.0,16,9
22444,29.0,16,9
22445,21.0,24,9
22446,27.0,18,9
22447,22.0,18,9
22448,27.0,19,3
22449,24.0,16,32
22450,18.0,18,32
22451,21.0,29,32
22452,901.0,13,5
22453,25.0,19,32
22454,27.0,16,32
22455,11.0,27974,16
22456,45.0,15,32
22457,18.0,19,32
22458,22.0,25,32
22459,87.0,14,32
22460,29.0,16,32
22461,18.0,20,32
22462,22.0,17,32
22463,20.0,18,32
22464,21.0,17,32
22465,19.0,13,32
22466,15.0,19,32
22467,21.0,19,32
22468,22.0,18,32
22469,64.0,14,32
22470,17.0,15,32
22471,18.0,16,32
22472,18.0,20,32
22473,23.0,16,32
22474,18.0,15,32
22475,17.0,16,32
22476,86.0,26,32
22477,28.0,7,32
22478,11.0,24,32
22479,34.0,15,32
22480,17.0,16,32
22481,19.0,18,32
22482,20.0,18,32
22483,22.0,6,32
22484,12.0,16,32
22485,18.0,15,32
22486,26.0,12,32
22487,14.0,19,32
22488,23.0,17,32
22489,23.0,20,32
22490,23.0,18,32
22491,21.0,26,32
22492,29.0,10,32
22493,17.0,23,32
22494,25.0,22,32
22495,24.0,21,32
22496,23.0,25,32
22497,27.0,9,32
22498,16.0,40,32
22499,41.0,41,32
22500,43.0,45,32
22501,48.0,42,32
22502,43.0,10,32
22503,29.0,112,32
22504,113.0,61,32
22505,257.0,15,32
22506,103.0,13,32
22507,15.0,27,32
22508,29.0,24,32
22509,28.0,16,32
22510,28.0,17,32
22511,22.0,38,32
22512,54.0,46,32
22513,48.0,11,32
22514,13.0,5,5
22515,10.0,4,5
22516,6.0,18,32
22517,4352.0,64827,1
22518,1664.0,107,1
22519,121.0,2346,1
22520,204.0,709,1
22521,2143.0,155,1
22522,155.0,165,1
22523,165.0,1,1
22524,2.0,1,1
22525,1.0,2,1
22526,96.0,69,1
22527,179.0,241,1
22528,180.0,645,1
22529,183.0,1870,1
22530,179.0,1569,1
22531,185.0,127,1
22532,180.0,307,1
22533,179.0,1214,1
22534,179.0,40,1
22535,180.0,20,1
22536,185.0,101,1
22537,179.0,290,1
22538,179.0,47,1
22539,180.0,185,1
22540,179.0,406,1
22541,191.0,1886,1
22542,8696.0,15717,8
22543,4304.0,2517,128
22544,948.0,45,2
22545,191.0,101,2
22546,282.0,1,2
22547,85.0,4,2
22548,898.0,1,2
22549,63.0,2,3
22550,120.0,29,1
22551,40.0,6,1
22552,7.0,1,2
22553,12.0,2,3
22554,3.0,1041,1
22555,179.0,2,2
22556,30.0,2,4
22557,69.0,1,2
22558,9.0,1,4
22559,151.0,2,4
22560,3.0,457,1
22561,12.0,2,4
22562,12.0,2,4
22563,28.0,2,4
22564,11.0,2,4
22565,8.0,2,4
22566,7.0,2,4
22567,10.0,2,8
22568,369.0,3,8
22569,228.0,2,2
22570,47.0,16,1
22571,2.0,2,3
22572,15.0,1,4
22573,117.0,2,4
22574,14.0,3,16
22575,21.0,2,8
22576,16.0,1,2
22577,9.0,1,1
22578,74.0,2,2
22579,18.0,9,1
22580,28.0,253,32
22581,272.0,11,32
22582,87.0,7,1
22583,2.0,2,4
22584,16.0,384,1
22585,5.0,3,8
22586,28.0,3,16
22587,179.0,1,1
22588,29.0,2,2
22589,9.0,2,4
22590,10.0,3,8
22591,8.0,3,16
22592,142.0,2,1
22593,33.0,2,2
22594,11.0,2,4
22595,2.0,4,1
22596,22.0,378,1
22597,109.0,3,8
22598,82.0,2,4
22599,114.0,4,1
22600,9.0,5,1
22601,44.0,2,4
22602,91.0,2,4
22603,75.0,2,2
22604,319.0,2,2
22605,150.0,4,1
22606,13.0,24392,8
22607,12.0,3,1
22608,38.0,977,1
22609,173.0,5,8
22610,583.0,2,2
22611,11.0,2,4
22612,65.0,3,4
22613,98.0,3,4
22614,56.0,2,4
22615,20.0,15,1
22616,45.0,47,32
22617,76.0,3,4
22618,19.0,3,1
22619,7.0,978,1
22620,38.0,13,1
22621,32.0,3,4
22622,122.0,49,5
22623,194.0,67,4
22624,80.0,4,4
22625,33.0,23,2
22626,287.0,2,2
22627,132.0,2,1
22628,70.0,5,8
22629,28.0,3,2
22630,21.0,830,1
22631,43.0,2,2
22632,107.0,2,2
22633,116.0,3,2
22634,62.0,2,4
22635,182.0,4,8
22636,32.0,26986,8
22637,25.0,2,4
22638,191.0,2,4
22639,41.0,2,4
22640,139.0,425,2
22641,26.0,3,4
22642,4.0,27892,16
22643,30.0,3,4
22644,135.0,3,4
22645,140.0,2,4
22646,136.0,225,4
22647,105.0,2,4
22648,42.0,3,8
22649,37.0,4,16
22650,65.0,127,8
22651,24.0,1,1
22652,15.0,2,2
22653,17.0,2,4
22654,14.0,3,8
22655,22.0,3,16
22656,79.0,83,16
22657,81.0,5,4
22658,16.0,4,1
22659,21.0,35,32
22660,58.0,1,2
22661,151.0,1,2
22662,14.0,3,8
22663,51.0,2,8
22664,337.0,1,2
22665,340.0,17,2
22666,54.0,10,2
22667,195.0,8,2
22668,21.0,12,2
22669,11.0,15172,8
22670,129.0,5,2
22671,154.0,5,2
22672,65.0,3,2
22673,89.0,4,2
22674,194.0,7,2
22675,511.0,14,2
22676,360.0,8,2
22677,141.0,8,2
22678,159.0,1,2
22679,154.0,2,2
22680,148.0,2,2
22681,195.0,3,8
22682,168.0,15,8
22683,171.0,19,8
22684,670.0,5,8
22685,224.0,29611,96
22686,96.0,4,8
22687,41.0,5,8
22688,46.0,7,8
22689,39.0,9,8
22690,50.0,6,2
22691,642.0,3,2
22692,24.0,42,2
22693,52.0,6,2
22694,22.0,8,2
22695,51.0,25,2
22696,675.0,3,2
22697,196.0,20,2
22698,151.0,9,2
22699,179.0,6,32
22700,77.0,8,32
22701,19.0,6,1
22702,138.0,6,2
22703,11.0,4,1
22704,16.0,5,1
22705,21.0,10,1
22706,36.0,56,1
22707,110.0,21,1
22708,39.0,3,4
22709,109.0,9,1
22710,53.0,91,4
22711,105.0,4,1
22712,20.0,9,4
22713,135.0,2,4
22714,16.0,3,14
22715,7.0,11,4
22716,128.0,8,4
22717,23.0,6,4
22718,20.0,24,4
22719,71.0,21,4
22720,3.0,2,4
22721,23.0,1,1
22722,5.0,9,8
22723,18.0,7,8
22724,24.0,6,32
22725,11.0,5,1
22726,132.0,13,8
22727,37.0,2,4
22728,101.0,2,4
22729,56.0,5,4
22730,14.0,10,4
22731,65.0,3,4
22732,24.0,1,4
22733,3.0,8,4
22734,15.0,2,2
22735,1.0,44,4
22736,39.0,3,10
22737,28.0,3,16
22738,13.0,2,4
22739,19.0,3,10
22740,40.0,12,4
22741,141.0,9,4
22742,173.0,7,4
22743,58.0,6,4
22744,43.0,1,1
22745,3.0,15,4
22746,44.0,6,4
22747,13.0,11,4
22748,106.0,8,4
22749,17.0,9,4
22750,31.0,9,4
22751,10.0,10,4
22752,35.0,2,2
22753,2.0,1,1
22754,1.0,2,4
22755,2.0,3,8
22756,3.0,3,16
22757,126.0,0,1
22758,1.0,1,2
22759,1.0,2,4
22760,2.0,3,8
22761,3.0,3,16
22762,151.0,1,1
22763,2.0,1,2
22764,1.0,2,4
22765,2.0,3,8
22766,3.0,3,16
22767,98.0,10,4
22768,116.0,2,2
22769,22.0,7,4
22770,40.0,10,4
22771,49.0,16,4
22772,39.0,59,32
22773,83.0,2,4
22774,51.0,6,1
22775,13.0,5,1
22776,75.0,1,1
22777,2.0,2,2
22778,2.0,2,4
22779,3.0,2,8
22780,0.0,7,4
22781,3.0,4,16
22782,20.0,4,1
22783,45.0,8,8
22784,28.0,5,1
22785,18.0,4,1
22786,23.0,17,8
22787,12.0,47,4
22788,23.0,481,8
22789,27.0,1,1
22790,2.0,2,2
22791,2.0,3,4
22792,3.0,3,8
22793,0.0,25,4
22794,4.0,4,16
22795,3.0,6,1
22796,26.0,23,4
22797,13.0,10,1
22798,20.0,17,1
22799,23.0,11,1
22800,27.0,11,1
22801,64.0,2,1
22802,3.0,2,2
22803,2.0,3,4
22804,4.0,3,8
22805,2.0,46,4
22806,2.0,4,16
22807,127.0,9,4
22808,92.0,106,4
22809,47.0,73,8
22810,100.0,16,8
22811,11.0,1,1
22812,2.0,1,2
22813,2.0,104,4
22814,97.0,42,8
22815,32.0,7,4
22816,53.0,16,4
22817,84.0,91,8
22818,104.0,42,8
22819,96.0,2,4
22820,21.0,2,4
22821,49.0,237,8
22822,40.0,43,4
22823,193.0,60,4
22824,34.0,6,1
22825,54.0,5,4
22826,7.0,7,2
22827,75.0,12,1
22828,41.0,5,2
22829,21.0,6,4
22830,13.0,8,8
22831,14.0,6,16
22832,15.0,12,32
22833,13.0,6,4
22834,23.0,7,1
22835,10.0,3,4
22836,15.0,6,2
22837,12.0,6,4
22838,3.0,3,4
22839,13.0,7,8
22840,7.0,3,4
22841,12.0,8,16
22842,20.0,9,32
22843,48.0,9,1
22844,2.0,2,4
22845,20.0,8,2
22846,24.0,8,4
22847,50.0,8,8
22848,17.0,7,16
22849,16.0,9,32
22850,78.0,11,4
22851,96.0,3,4
22852,133.0,7,4
22853,27.0,16,1
22854,29.0,25,2
22855,52.0,16,4
22856,31.0,20,8
22857,38.0,12,8
22858,85.0,16,7
22859,49.0,16,8
22860,21.0,3,4
22861,23.0,19,16
22862,63.0,17,32
22863,84.0,68,32
22864,298.0,4,4
22865,32.0,11,1
22866,236.0,20452,64
22867,43.0,13,1
22868,23.0,8,2
22869,21.0,9,4
22870,20.0,9,8
22871,18.0,9,16
22872,16.0,8,32
22873,51.0,2,4
22874,99.0,9,5
22875,34.0,17,1
22876,7.0,11,11
22877,20.0,13,2
22878,30.0,14,4
22879,24.0,15,8
22880,24.0,19,16
22881,30.0,16,32
22882,48.0,5,4
22883,30.0,6,32
22884,47.0,16,1
22885,32.0,11,2
22886,30.0,13,4
22887,32.0,10,4
22888,16.0,11,4
22889,15.0,16,4
22890,26.0,18,8
22891,27.0,21,16
22892,29.0,20,32
22893,127.0,15,32
22894,35.0,14,32
22895,17.0,13,32
22896,24.0,54,32
22897,55.0,9,5
22898,12.0,59,32
22899,81.0,2,2
22900,74.0,4,1
22901,23.0,50,32
22902,61.0,291,32
22903,300.0,213,32
22904,39.0,18812,64
22905,204.0,5,4
22906,125.0,4,32
22907,203.0,7,1
22908,23.0,6,1
22909,7.0,14,1
22910,12.0,9,1
22911,16.0,8,1
22912,19.0,17,1
22913,649.0,19365,8
22914,90.0,30473,64
22915,24.0,9,3
22916,150.0,6,4
22917,204.0,9,3
22918,256.0,21,4
22919,24.0,7,32
22920,11.0,7,32
22921,14.0,17,4
22922,30.0,25,4
22923,139.0,4,1
22924,51.0,7,1
22925,28.0,16533,8
22926,31.0,8,1
22927,27.0,11,4
22928,13.0,13,1
22929,33.0,21,1
22930,56.0,20,1
22931,50.0,33,1
22932,59.0,52,1
22933,82.0,51,1
22934,71.0,74,1
22935,32.0,21,4
22936,67.0,102,1
22937,88.0,8,4
22938,23.0,19,4
22939,23.0,140,1
22940,282.0,17,32
22941,213.0,4,1
22942,69.0,8,1
22943,157.0,43,4
22944,100.0,34,32
22945,382.0,7,1
22946,122.0,7,1
22947,9.0,210,4
22948,14.0,5,1
22949,64.0,46,4
22950,5.0,7,2
22951,22.0,7,2
22952,10.0,32,4
22953,17.0,10,2
22954,41.0,18,2
22955,44.0,26,2
22956,50.0,59,2
22957,74.0,53,2
22958,72.0,8,3
22959,22.0,53,2
22960,39.0,8,4
22961,37.0,70,2
22962,21.0,23,4
22963,36.0,9,4
22964,26.0,87,2
22965,57.0,42,4
22966,55.0,136,2
22967,170.0,13,3
22968,42.0,9,3
22969,22.0,15,3
22970,26.0,25,3
22971,7.0,7,4
22972,32.0,12,4
22973,9.0,43,3
22974,54.0,54,3
22975,87.0,75,3
22976,100.0,101,3
22977,126.0,130,3
22978,109.0,3,4
22979,17.0,30,2
22980,21.0,164,3
22981,93.0,2,4
22982,66.0,14,4
22983,52.0,8,4
22984,33.0,7,4
22985,24.0,9,4
22986,29.0,17,4
22987,26.0,60,2
22988,8.0,23,4
22989,40.0,33,4
22990,65.0,51,4
22991,61.0,9,4
22992,5.0,15971,16
22993,5.0,65,4
22994,41.0,2,4
22995,48.0,87,4
22996,107.0,5118,32
22997,12.0,32060,128
22998,2.0,115,4
22999,7.0,2,4
23000,91.0,31,2
23001,19.0,21732,64
23002,0.0,43358,64
23003,26.0,151,4
23004,62.0,4,2
23005,102.0,15,5
23006,29.0,11,5
23007,43.0,22,5
23008,43.0,29,5
23009,46.0,48,5
23010,2.0,2,2
23011,42.0,43354,32
23012,26.0,63,5
23013,49.0,288,64
23014,47.0,84,5
23015,102.0,112,5
23016,62.0,42,2
23017,70.0,169,5
23018,92.0,43361,128
23019,90.0,184,5
23020,86.0,27,2
23021,99.0,1,2
23022,158.0,70,5
23023,154.0,184,5
23024,395.0,3755,32
23025,2.0,4,4
23026,23.0,35,32
23027,174.0,7,5
23028,18.0,118,5
23029,126.0,11,6
23030,28.0,11,6
23031,9.0,15801,64
23032,13.0,20,30
23033,27.0,24,6
23034,39.0,30,6
23035,46.0,46,6
23036,56.0,66,6
23037,11.0,3,4
23038,88.0,94,6
23039,14.0,40268,64
23040,94.0,115,6
23041,44.0,3,4
23042,88.0,148,6
23043,101.0,43372,32
23044,81.0,14,7
23045,24.0,12,7
23046,26.0,35,7
23047,66.0,33,7
23048,44.0,46,7
23049,63.0,74,7
23050,30.0,3,4
23051,103.0,88,7
23052,116.0,117,7
23053,148.0,149,7
23054,101.0,7,4
23055,93.0,13,8
23056,25.0,18,8
23057,36.0,20,8
23058,34.0,28,8
23059,33.0,24090,8
23060,21.0,42,8
23061,58.0,59,8
23062,36.0,3,4
23063,70.0,80,8
23064,116.0,8,3
23065,25.0,120,8
23066,188.0,135,8
23067,28.0,3,4
23068,90.0,2,4
23069,43.0,8,3
23070,18.0,173,8
23071,106.0,7534,8
23072,149.0,186,7
23073,197.0,184,6
23074,82.0,3,4
23075,96.0,9,3
23076,86.0,5,4
23077,179.0,6,4
23078,118.0,7,10
23079,35.0,26,1
23080,13.0,5,4
23081,46.0,7,1
23082,22.0,6,1
23083,14.0,5,4
23084,11.0,13,1
23085,32.0,13,1
23086,24.0,18,1
23087,36.0,25,1
23088,68.0,41,1
23089,54.0,58,1
23090,67.0,79,1
23091,74.0,7,4
23092,56.0,108,1
23093,53.0,4,4
23094,12.0,4,4
23095,11.0,5,4
23096,50.0,187,6
23097,40.0,6,4
23098,19.0,7,4
23099,29.0,9,4
23100,16.0,7,4
23101,48.0,9,4
23102,28.0,11,4
23103,23.0,27239,8
23104,2.0,5,2
23105,4.0,11,4
23106,13.0,5727,8
23107,14.0,11,4
23108,9.0,9,3
23109,24.0,14,4
23110,34.0,19,4
23111,40.0,19,4
23112,27.0,9,3
23113,9.0,21,4
23114,38.0,22,4
23115,41.0,42,4
23116,69.0,58,4
23117,111.0,75,4
23118,98.0,181,4
23119,191.0,7,5
23120,16.0,10,5
23121,29.0,9,5
23122,21.0,6,6
23123,19.0,7,6
23124,28.0,9,6
23125,21.0,8,6
23126,26.0,11,6
23127,20.0,28437,16
23128,6.0,11,5
23129,29.0,8,32
23130,35.0,23,5
23131,43.0,6,32
23132,794.0,3935,16
23133,454.0,2,4
23134,11.0,4,32
23135,331.0,4,32
23136,33.0,5,32
23137,55.0,3,32
23138,91.0,4,32
23139,5054.0,11,4
23140,204.0,14,8
23141,92.0,10,16
23142,312.0,13,32
23143,218.0,3,4
23144,37.0,15,4
23145,158.0,11,4
23146,74.0,9,8
23147,105.0,13,16
23148,87.0,11,32
23149,84.0,15,64
23150,37.0,15,64
23151,843.0,4,4
23152,865.0,2,2
23153,7.0,2,4
23154,8.0,3,8
23155,24.0,4,16
23156,16.0,1,1
23157,61.0,3,4
23158,2470.0,8,32
23159,196.0,6,32
23160,90.0,6,32
23161,152.0,4,32
23162,472.0,7,32
23163,239.0,22,32
23164,79.0,4,32
23165,32.0,3,32
23166,14.0,2,5
23167,278.0,7,32
23168,107.0,3,32
23169,17.0,1,3
23170,239.0,45,32
23171,260.0,23,32
23172,422.0,18,32
23173,90.0,4,32
23174,41.0,13,32
23175,42.0,1,3
23176,827.0,22,32
23177,629.0,12,32
23178,445.0,15,32
23179,25.0,5,32
23180,15.0,2,1
23181,128.0,4,32
23182,94.0,37,32
23183,362.0,1356,1
23184,753.0,4,32
23185,289.0,4,32
23186,133.0,3,32
23187,3185.0,4,32
23188,382.0,4,32
23189,19.0,4,32
23190,185.0,4,32
23191,707.0,8,32
23192,137.0,15,2
23193,35.0,7,32
23194,18.0,54,2
23195,223.0,7,32
23196,62.0,4,32
23197,57.0,3,32
23198,136.0,11,2
23199,98.0,21,2
23200,137.0,5,32
23201,143.0,22,2
23202,126.0,15,2
23203,72.0,8,2
23204,64.0,5,32
23205,141.0,13,2
23206,284.0,16,2
23207,425.0,21614,8
23208,298.0,28,32
23209,32.0,5,8
23210,857.0,27,32
23211,219.0,10,32
23212,406.0,8,32
23213,521.0,80,1
23214,81.0,2375,1
23215,2308.0,23459,8
23216,69.0,152,1
23217,152.0,134,1
23218,134.0,2,1
23219,2.0,1,1
23220,2.0,2,1
23221,135.0,27,1
23222,180.0,100,1
23223,181.0,510,1
23224,180.0,1738,1
23225,179.0,412,1
23226,180.0,52,1
23227,179.0,289,1
23228,181.0,267,1
23229,178.0,39,1
23230,180.0,19,1
23231,180.0,100,1
23232,181.0,254,1
23233,180.0,40,1
23234,181.0,54,1
23235,179.0,306,1
23236,135.0,27613,8
23237,47.0,64,1
23238,1156.0,28091,16
23239,7752.0,7,4
23240,44.0,26,4
23241,41.0,264,4
23242,1.0,15,3
23243,41.0,40,20
23244,70.0,34,20
23245,102.0,29,11
23246,53.0,22,4
23247,18.0,28,11
23248,27.0,22,4
23249,16.0,167,11
23250,31.0,20,5
23251,38.0,17,6
23252,43.0,17,7
23253,29.0,14,8
23254,29.0,10,16
23255,62.0,7,1
23256,20.0,8,1
23257,23.0,47,1
23258,49.0,7,1
23259,61.0,36,20
23260,41.0,236,20
23261,242.0,28,11
23262,38.0,4,16
23263,22.0,25,6
23264,11.0,4,16
23265,10.0,3,16
23266,7.0,4,16
23267,1.0,31,6
23268,20.0,3,16
23269,12.0,3,16
23270,2.0,29,6
23271,6.0,4,16
23272,8.0,3,16
23273,17.0,107,6
23274,5.0,3,16
23275,8.0,5,16
23276,64.0,5,16
23277,9.0,5,16
23278,35.0,24,3
23279,9.0,5,16
23280,9.0,42,16
23281,19.0,24,3
23282,24.0,30,3
23283,38.0,87,3
23284,99.0,22,2
23285,24.0,23,2
23286,28.0,37,2
23287,41.0,78,2
23288,218.0,3,16
23289,4.0,3,16
23290,4.0,4,16
23291,3.0,14,3
23292,2.0,4,16
23293,5.0,3,16
23294,4.0,4,16
23295,4.0,3,16
23296,4.0,3,16
23297,4.0,3,16
23298,4.0,3,16
23299,3.0,4,16
23300,4.0,4,16
23301,4.0,4,16
23302,4.0,3,16
23303,4.0,3,16
23304,4.0,3,16
23305,4.0,3,16
23306,70.0,18,32
23307,111.0,14,3
23308,52.0,13,32
23309,149.0,7,3
23310,14.0,15,32
23311,21.0,16,3
23312,18.0,13,3
23313,15.0,12,3
23314,14.0,177,3
23315,52.0,10,4
23316,281.0,11,3
23317,24.0,11,3
23318,12.0,9,3
23319,12.0,20,3
23320,22.0,11,3
23321,16.0,13,3
23322,17.0,16,3
23323,25.0,13,3
23324,17.0,16,3
23325,22.0,14,3
23326,21.0,14,3
23327,16.0,25,3
23328,27.0,186,3
23329,101.0,3,16
23330,4.0,3,16
23331,4.0,3,16
23332,4.0,3,16
23333,4.0,3,16
